user_address,asset,side,position_size,entry_price,mark_price,absolute_pnl,pnl_percent,realized_pnl,unrealized_pnl,leverage_ratio,is_negative_equity,was_liquidated,was_adl,trades_count,had_pre_existing_position
0xdcd90fd1871b273db5e9c806e983cb25ed260eaa,BTC,LONG,0.0,,108340.0,-114.862,,-114.862,0.0,,,False,False,1,True
0xdcdb9d71909f5a385399dffe5b76ac78173fff02,BTC,LONG,0.0,,108340.0,-182.560465,,-182.560465,0.0,,,True,False,2,True
0xdcf62e95047082885350115ac00e94e8b134ea27,SOL,SHORT,0.0,,169.36,36.017022,,36.017022,0.0,,,False,True,1,True
0xdcf93fa60024f698ac944e0ee42a040dcd8fe11d,SOL,LONG,0.0,158.3,169.36,-56.370166000000005,,-56.370166000000005,0.0,,,True,False,4,False
0xdcfce80eac9a10ba01ebe1c15273523283101505,BTC,LONG,0.1,110267.57607079891,108340.0,-2444.9855850798913,-22.173205145182955,-2252.2279780000003,-192.75760707989105,,,True,False,34,False
0xdd009b40c0226debc7aa9b35ba24389b4f44aca2,SOL,SHORT,0.0,,169.36,1.6305,,1.6305,0.0,,,False,True,1,True
0xdd06a1f079a0148985a0afbda8e3b62fc9ebc0e2,SOL,SHORT,0.0,,169.36,10.31186,,10.31186,0.0,,,False,True,1,True
0xdd0a20faf5147dc29a16e43e5c0fd4ca9bfb4e36,BTC,LONG,0.0,,108340.0,-43756.571845,,-43756.571845,0.0,,,True,False,2,True
0xdd0b7c23659c8f7237a55667ac101c9b8704aea1,SOL,SHORT,14.7,,169.36,0.0,,0.0,0.0,,,False,False,3,True
0xdd0c29e186f37c08fffc4668c18257104cc38466,SOL,SHORT,0.0,,169.36,48.867,,48.867,0.0,,,False,True,1,True
0xdd1116ac57cf27bd8ca3d5d8202f71951aa47b4e,BTC,SHORT,1.1102230246251565e-16,,108340.0,13690.622010000001,,13690.622010000001,0.0,,,False,False,2,True
0xdd13adbcc41ab0eba7e3f34a195ff510068eb84e,BTC,LONG,0.0,,108340.0,-758.70315,,-758.70315,0.0,,,False,False,1,True
0xdd14c2c83f99364b9213e45f48a72bbbd0412166,BTC,LONG,0.26286,,108340.0,0.0,,0.0,0.0,,,False,False,2,True
0xdd27e518b9bc6f29ad0a1ccb2152fbdb120e9b69,BTC,LONG,0.0,,108340.0,-5.177516,,-5.177516,0.0,,,True,False,1,True
0xdd2c7ff0ee4294925c6aef1972bc6c4d4d0ca282,BTC,LONG,0.0,,108340.0,-106.36355,,-106.36355,0.0,,,True,False,2,True
0xdd32d839d1597e52f6256d34011e0cd3fe73abae,SOL,LONG,0.0,,169.36,-4869.773524,,-4869.773524,0.0,,,True,False,1,True
0xdd3590fe6d257b77c6df92a7085c1bee2b671093,BTC,SHORT,0.029359999999999997,,108340.0,496.23443,,496.23443,0.0,,,False,True,12,True
0xdd3f941877a39666e86f97765bc0c410b1080484,SOL,LONG,0.0,,169.36,-2292.065335,,-2292.065335,0.0,,,True,False,1,True
0xdd4022ee549523def4b80b482980382f6a45a555,SOL,SHORT,0.0,,169.36,67.01642,,67.01642,0.0,,,False,True,1,True
0xdd45236f43353cab68f316ff2a6c193d508a449f,BTC,LONG,0.1,101011.0,108340.0,732.9000000000001,6.7648144729555115,0.0,732.9000000000001,,,False,False,1,False
0xdd46a7e5691a4796fb15380e694ba76b45d3210d,SOL,SHORT,0.0,,169.36,539463.28709,,539463.28709,0.0,,,False,True,1,True
0xdd4b50cc34e6f1129927a7abbe48256a221526d9,SOL,SHORT,0.0,,169.36,75.77845,,75.77845,0.0,,,False,True,1,True
0xdd4c3a7502638926409f3cc274cc3880c379d83d,SOL,SHORT,0.0,,169.36,180.306,,180.306,0.0,,,False,True,1,True
0xdd5296899e9667839e4756ced0c6ea6ae21dcdec,SOL,LONG,2.842170943040401e-14,,169.36,-8747.589134,,-8747.589134,0.0,,,False,False,2,True
0xdd551919b24fb57d81574d2b9a82024b9f5b363d,SOL,SHORT,0.0,,169.36,97.3914,,97.3914,0.0,,,False,True,1,True
0xdd5519cf81c72039ecf14ae7d07aa130e0a4c42b,SOL,SHORT,0.0,,169.36,6.33538,,6.33538,0.0,,,False,True,1,True
0xdd588eeebfa4c1b0112a9efffc7f0bc8529bfb1c,BTC,LONG,0.0,,108340.0,-27748.998419,,-27748.998419,0.0,,,True,False,1,True
0xdd6de61319e3b0da6799ffc5b41d27d32fb219f4,BTC,LONG,0.00165,109001.0,108340.0,4.07127,2.263682318177231,5.16192,-1.09065,,,False,True,2,False
0xdd74434884b13188c793d06eb2c7c328cb7e6ddb,BTC,SHORT,0.0,,108340.0,20.658,,20.658,0.0,,,False,False,1,True
0xdd7959071ee964ee2bc280554a6704b064ffd0fa,BTC,SHORT,0.0,,108340.0,1346.5705,,1346.5705,0.0,,,False,True,1,True
0xdd7a372377fc633f74ab6e20963803d52f448830,BTC,LONG,2.34809,105200.0,108340.0,7373.0026,2.8982831825733797,0.0,7373.0026,,,False,False,1,False
0xdd8323ac0f02c042b03dad60f341538744f9f7ed,SOL,SHORT,0.0,,169.36,41.625034,,41.625034,0.0,,,False,True,5,True
0xdd971be245b2d0c16613d89a519d2f8719af0c05,BTC,SHORT,0.0,,108340.0,22547.3794,,22547.3794,0.0,,,False,True,1,True
0xdd98e0a38f414c49a4eca7280d876fbb14a3a5e4,SOL,SHORT,0.0,,169.36,12.900896,,12.900896,0.0,,,False,True,1,True
0xdd99b4c2057ec50f4d755e86cb2e0917fcacaf1e,BTC,SHORT,0.0,,108340.0,174.76272,,174.76272,0.0,,,False,True,1,True
0xddacadd4681a5a8e7b03799e98090c7728168c2e,BTC,SHORT,0.0,,108340.0,200.90609,,200.90609,0.0,,,False,True,1,True
0xddafc36c70e05f340258ff380f26ccefc932e7b6,SOL,SHORT,0.0,,169.36,26.05473,,26.05473,0.0,,,False,True,1,True
0xddb2d0b98fa2eadd7fae12f0a92f21cbb1863973,BTC,LONG,2.168404344971009e-19,,108340.0,-8.090880000000002,,-8.090880000000002,0.0,,,True,False,8,True
0xddbe42636c0b1c2c18d7674650d2a47303617873,BTC,LONG,0.0,110170.0,108340.0,-224.2066,,-224.2066,0.0,,,True,False,3,False
0xddc7e50a83710f9c62efb558bcd0f640314ae2f8,BTC,SHORT,79.31153999999998,,108340.0,1072718.3703799997,,1072718.3703799997,0.0,,,False,False,24,True
0xddc857a93dccfeeab735ebeae245a5199c87c940,BTC,SHORT,0.0,,108340.0,42.889210000000006,,42.889210000000006,0.0,,,False,False,3,True
0xddc9dad01a78f11d419d92ba0b3a4b72d657544c,BTC,LONG,4.502919999999999,,108340.0,-283240.36668800004,,-283240.36668800004,0.0,,,False,False,31,True
0xddd164ca9b5e717bbc46cb3dc47a2fe13b51e6d9,BTC,SHORT,0.0,,108340.0,48706.3566,,48706.3566,0.0,,,False,True,1,True
0xddd2f49ce177e04a6446557f280e56d6d40f55d2,SOL,LONG,5.93,,169.36,-70.3001,,-70.3001,0.0,,,False,False,3,True
0xddda8af4189065b584056a8ae27f4567e8762bbb,BTC,LONG,1.3982,102877.75774046719,108340.0,6514.249157278776,4.528700265285098,-1123.0579699999998,7637.307127278776,,,True,False,4,False
0xdddcc00019213b9a3ad81103c06892504399b87f,BTC,SHORT,0.0,,108340.0,127.85664,,127.85664,0.0,,,False,True,1,True
0xdde0cfc90c62ff2e7f42f6cc4110ebf03effdbcc,BTC,SHORT,0.0,,108340.0,157.082,,157.082,0.0,,,False,True,1,True
0xdde419130a4bb5178a9ad93d540b8ca68a79af8a,BTC,LONG,0.0,,108340.0,-15.398206000000002,,-15.398206000000002,0.0,,,True,False,2,True
0xddef071eb6f51fe917c7b4ff03a9ebe436a91912,SOL,SHORT,0.0,,169.36,48.6156,,48.6156,0.0,,,False,True,1,True
0xddf1b64d2aed0090bec63a72a5122a15c0e1b501,SOL,LONG,0.0,,169.36,-4.4052,,-4.4052,0.0,,,False,False,1,True
0xddf4f770881af75e4246ad204574cd49e5547c2f,BTC,LONG,0.0,,108340.0,-43.3815,,-43.3815,0.0,,,False,False,1,True
0xddff24386aaa8949059f50b9bd6fd86f6423d763,BTC,LONG,0.0,,108340.0,-1335.555,,-1335.555,0.0,,,True,False,2,True
0xddff5475106da2564881869c0c49d403a6fedc52,SOL,LONG,0.84,,169.36,-74.475765,,-74.475765,0.0,,,False,False,6,True
0xde1034af38be8776e2057215bb3f557c54f5e298,BTC,LONG,0.0,,108340.0,-1294.943064,,-1294.943064,0.0,,,True,False,1,True
0xde13743024a2fb68b11ca9f04422e9e0d0950967,BTC,SHORT,0.0,,108340.0,386.12955,,386.12955,0.0,,,False,True,1,True
0xde153923bf963f66c76059217f6dcb49a85155ba,BTC,SHORT,0.0,,108340.0,79309.052,,79309.052,0.0,,,False,True,1,True
0xde1f306fcee012abc9806943e286a6008bbebca3,SOL,SHORT,0.0,,169.36,-11.470562,,-11.470562,0.0,,,True,True,7,True
0xde236b0b3b367d5ad2a2c42b914bded79d03fe28,BTC,LONG,0.27747,,108340.0,-973.1951189999999,,-973.1951189999999,0.0,,,False,False,54,True
0xde236b0b3b367d5ad2a2c42b914bded79d03fe28,SOL,SHORT,2.9199999999999995,,169.36,1369.7000289999999,,1369.7000289999999,0.0,,,False,False,3,True
0xde280253a33739d3192630f3a62a48f89ae42199,SOL,LONG,0.0,,169.36,-11996.899506,,-11996.899506,0.0,,,True,False,1,True
0xde29121a6858d90ae486855b127f9d5ee4035232,SOL,LONG,0.0,,169.36,-816.826813,,-816.826813,0.0,,,False,False,1,True
0xde37b29a33e239167483852b9fb2bb31da23cd8e,BTC,LONG,0.0,,108340.0,-9435.287274,,-9435.287274,0.0,,,True,False,2,True
0xde3c5b2f2416d331bd3d834fc515bc7724e0fca1,BTC,SHORT,1.92493,,108340.0,14156.777908,,14156.777908,0.0,,,False,True,30,True
0xde3c5b2f2416d331bd3d834fc515bc7724e0fca1,SOL,SHORT,0.0,,169.36,6130.29053,,6130.29053,0.0,,,False,True,26,True
0xde412264eadefed6bb8e2d646c73fb4cd533bf0a,SOL,SHORT,0.0,,169.36,26.477325,,26.477325,0.0,,,False,True,1,True
0xde4d4c4f8b54852d3eaa2b3aff1ac623c7de055a,BTC,LONG,0.0,,108340.0,-16.216976,,-16.216976,0.0,,,True,False,1,True
0xde55084ee9c110ae009ca037d4cd734b8dfbce5d,SOL,LONG,0.0,,169.36,-3908.41,,-3908.41,0.0,,,False,False,1,True
0xde55e0bff5b6a8ae1cdf1d5335b88c8c178e66f2,SOL,LONG,0.0,,169.36,-32.600029,,-32.600029,0.0,,,True,False,1,True
0xde63fe21de0ed94ad9c4a430f099b62bc84fb57e,SOL,LONG,0.0,,169.36,-34.966926,,-34.966926,0.0,,,True,False,1,True
0xde6ee9a6db9835ae196363b3452e3f39b4a1f64a,SOL,SHORT,0.0,,169.36,39.814794,,39.814794,0.0,,,False,True,1,True
0xde731fd24a4fe9829be2f9bd79ac9b5c2aac5759,SOL,LONG,0.0,,169.36,-2535.839492,,-2535.839492,0.0,,,False,False,1,True
0xde84abbd3812b08a98a0f69c9d8813f6bc5728e2,SOL,SHORT,0.0,,169.36,5.9724,,5.9724,0.0,,,False,True,1,True
0xde94f13ceb723e1be4277aa0f887305969ec7c84,SOL,SHORT,0.0,,169.36,21.439174,,21.439174,0.0,,,False,True,1,True
0xde9731e8ed3a3dbb9763416e8253251275f1e790,BTC,LONG,0.0,,108340.0,-144762.633701,,-144762.633701,0.0,,,True,False,5,True
0xde98ec8446b567d053a2187a551577a15cb11c87,SOL,SHORT,0.0,,169.36,21.70217,,21.70217,0.0,,,False,True,1,True
0xde9fe8f67e8610bbc9fc5c4596059e960e83243e,BTC,LONG,0.0,,108340.0,-65.23495,,-65.23495,0.0,,,True,False,1,True
0xdea4faa3394bd40f32527d12df4bf04135fa5eee,BTC,LONG,4.336808689942018e-19,,108340.0,-1038.4460800000002,,-1038.4460800000002,0.0,,,False,False,3,True
0xdea91148a4b25772a1515c664e67edb05194de90,SOL,SHORT,0.0,,169.36,4.113,,4.113,0.0,,,False,True,1,True
0xdead6d3ec34f98e917c13d18cfbd3c284520ce59,BTC,LONG,0.02471,101084.99999999999,108340.0,179.27105000000034,6.696510983939463,0.0,179.27105000000034,,,False,False,1,False
0xdeb59ad831e2484bae976f0d4ea3e383cf73b239,SOL,LONG,0.0,,169.36,-71.582946,,-71.582946,0.0,,,True,False,1,True
0xdebd491a259a242fc9bd8fd780a507e8e062b67a,SOL,SHORT,0.0,,169.36,13035.33,,13035.33,0.0,,,False,True,1,True
0xdec287c6e52fe7fb819f739bb94947e231e29013,BTC,SHORT,0.0,,108340.0,123.69875,,123.69875,0.0,,,False,True,1,True
0xdec587add20a6447ff0b29d70e95b10b197b1283,BTC,LONG,0.0,,108340.0,-9796.64984,,-9796.64984,0.0,,,True,False,2,True
0xdec778dc2d24c5a4dd86c6ec56373c55a32b8361,BTC,LONG,0.0,108813.0,108340.0,-0.9872699999999999,,-0.9872699999999999,0.0,,,True,True,7,False
0xded5d905e68e7df60fd52bbeae7f31128d9f7e1e,BTC,LONG,0.0,,108340.0,-182.040975,,-182.040975,0.0,,,True,False,1,True
0xded667463765d154968b555225a8a17a1c533d72,SOL,SHORT,0.0,,169.36,104.004,,104.004,0.0,,,False,True,1,True
0xdee1c5d5586a00ab16d0874f0d1bcd3c47e8b9b1,BTC,LONG,0.00061,,108340.0,-20.45589,,-20.45589,0.0,,,False,False,2,True
0xdee3de95719685a47a0a088c769766e301ad5421,SOL,LONG,0.0,,169.36,-5.499,,-5.499,0.0,,,False,False,1,True
0xdefba6e20c8f61760a8002245f2e806f29b583ad,SOL,SHORT,0.0,,169.36,31.684,,31.684,0.0,,,False,True,1,True
0xdefdae6c629e7c06f5728b2c3ae39aec63d44fe9,BTC,LONG,0.20399,,108340.0,-1933.61733,,-1933.61733,0.0,,,False,False,5,True
0xdf00fc2d4d336ec7529246c2f6802fb308371133,BTC,LONG,0.0,,108340.0,-11373.3,,-11373.3,0.0,,,True,False,1,True
0xdf0b60b81523649401e94bc5b81b885e09c43baf,SOL,LONG,0.0,,169.36,-297.432571,,-297.432571,0.0,,,True,False,1,True
0xdf0c2428732fda65575c9abf8ca44156343c7c8b,SOL,SHORT,0.0,,169.36,40.177172,,40.177172,0.0,,,False,True,1,True
0xdf14c2622ab80edc98af8dc636d8e1d4943c066b,SOL,LONG,0.0,,169.36,-157.695915,,-157.695915,0.0,,,True,False,1,True
0xdf1978f79636f63a5be505a3b62bc4473e2db7c3,BTC,LONG,0.08077,109266.0,108340.0,-74.79302,-0.8547166328225957,0.0,-74.79302,,,False,False,1,False
0xdf1a06538b901c467cd9bbed7f1800af8272b279,SOL,SHORT,0.0,,169.36,69.05944,,69.05944,0.0,,,False,True,1,True
0xdf28521730954d1ccb73b4b0746b91db23435465,SOL,LONG,3.16,142.72,169.36,84.18240000000004,15.729806329711863,0.0,84.18240000000004,,,False,False,1,False
0xdf301d6b18932b6693926e928e883f59345e28c6,BTC,LONG,0.0267,109116.0,108340.0,-12.04664,-0.4134911641982768,8.67256,-20.7192,,,False,True,2,False
0xdf3219c9aad2938a53df866e0d4d7b85bea05bfa,SOL,SHORT,0.0,,169.36,21.33369,,21.33369,0.0,,,False,True,1,True
0xdf352e57c4ab0b7e44319ad22fe713649ecefacc,SOL,LONG,8.881784197001252e-16,166.42,169.36,151.291665,1.0235504838935554e+17,151.291665,0.0,,,False,True,19,False
0xdf413b096b0e423d16cdd7abc2324bdb2cf78e19,BTC,SHORT,0.0,,108340.0,16.0299,,16.0299,0.0,,,False,True,1,True
0xdf45f3ac97a345fabb1b71dcf3b4a49533332131,BTC,SHORT,0.0,,108340.0,17.57462,,17.57462,0.0,,,False,True,1,True
0xdf4ce8da5da5d04fee98f2c38e4c3ac4316f13c1,BTC,SHORT,0.0,,108340.0,1140.382971,,1140.382971,0.0,,,False,True,1,True
0xdf5422da9c256c47168cab31dad41a5851e425d7,BTC,LONG,0.005859999999999997,,108340.0,-53.15044,,-53.15044,0.0,,,False,False,7,True
0xdf5bce57fd761bc623a479245645162f3c2467ef,BTC,LONG,0.0,,108340.0,-96.849216,,-96.849216,0.0,,,False,False,1,True
0xdf5c717d53ceebcde0e0895a315906211bee5f1f,BTC,LONG,0.0,,108340.0,-3079182.5528500006,,-3079182.5528500006,0.0,,,True,False,134,True
0xdf632ea5ba8283488aae8538e17a2f802243a61a,BTC,LONG,0.0,,108340.0,-5096.525807,,-5096.525807,0.0,,,True,False,2,True
0xdf6a4dba3ef113f030f95511e70721548dc7f3e2,SOL,SHORT,204.04,,169.36,1214.044416,,1214.044416,0.0,,,False,False,9,True
0xdf6ba674c6d1c3980455ec5ec086a8728a4d1c05,SOL,LONG,0.0,,169.36,-40.73025,,-40.73025,0.0,,,True,False,2,True
0xdf72468d095b2a6a419ddfa6d300b8e5e2aaf0b4,SOL,LONG,0.0,,169.36,-44460.683424,,-44460.683424,0.0,,,True,False,1,True
0xdf72e178931627ba849117a542ac52a4cdbfe46c,BTC,SHORT,0.0,,108340.0,23.13207,,23.13207,0.0,,,False,False,1,True
0xdf7504726e5a0d38db68a9c43432b2f9067d94a8,BTC,LONG,0.0,,108340.0,-58.82004,,-58.82004,0.0,,,False,False,1,True
0xdf75b9d62df5cf72959c2c9ebd19bb7ffe150ab6,BTC,LONG,0.0,,108340.0,-199.653168,,-199.653168,0.0,,,False,False,1,True
0xdf7b43843e15e63d53d4bcb40bd939c0ebb812de,SOL,LONG,0.0,,169.36,-739.85296,,-739.85296,0.0,,,True,False,1,True
0xdf7d0d3d199706f5b937d6763174a2c73fa75b00,BTC,LONG,0.0,,108340.0,-226.852692,,-226.852692,0.0,,,False,False,1,True
0xdf7d0d3d199706f5b937d6763174a2c73fa75b00,SOL,LONG,0.0,,169.36,297.48965,,297.48965,0.0,,,True,False,1,True
0xdf8c6088f7ff94cb9602854faa42d2becd9bdd18,SOL,LONG,0.0,,169.36,393.843,,393.843,0.0,,,False,True,1,True
0xdf913865f961d182a6d6af7a8450b96622154db8,SOL,SHORT,0.0,,169.36,3.2736,,3.2736,0.0,,,False,True,1,True
0xdf93f313f3e87d571ba92e4050283cbd082e03b2,SOL,LONG,7.88,,169.36,-601.912103,,-601.912103,0.0,,,True,False,2,True
0xdf9c951a7ed051405b0add594bbbf5e01a39ebe6,BTC,SHORT,0.0,,108340.0,291.7904,,291.7904,0.0,,,False,True,1,True
0xdf9ed315755e7d595dab3345d324888338f32ac1,BTC,LONG,0.0,,108340.0,-835.204766,,-835.204766,0.0,,,True,False,1,True
0xdfa3adddb199213b67cc22496ce81b73cb65218a,BTC,LONG,0.01788000000000001,,108340.0,-923.0172940000001,,-923.0172940000001,0.0,,,False,False,40,True
0xdfa3adddb199213b67cc22496ce81b73cb65218a,SOL,LONG,12.7,,169.36,5.97751,,5.97751,0.0,,,False,False,13,True
0xdfb23fe2f8a5ea7cd21e117c92a3ff5e24adfd22,BTC,LONG,0.0,,108340.0,-4862.6,,-4862.6,0.0,,,True,False,1,True
0xdfb63ae15d05e9054bd30d708cd074af29a4aeb6,BTC,LONG,1.0999999999999999,,108340.0,-6248.9139399999995,,-6248.9139399999995,0.0,,,False,False,45,True
0xdfb9134fdc89a888cb015d9390538ffa0c513238,BTC,LONG,0.0,,108340.0,-34660.932108,,-34660.932108,0.0,,,True,False,1,True
0xdfbcff28b772de684cf5f4fe5dab64fb4a3b8caf,SOL,LONG,0.0,,169.36,-65.034466,,-65.034466,0.0,,,True,False,1,True
0xdfc1e5ada8bf1d121e10f73051baf795df3e51d5,SOL,SHORT,0.0,,169.36,100.968,,100.968,0.0,,,False,True,1,True
0xdfc43263c9bf11c7d8b1c609663f1a3138ce2c54,SOL,SHORT,0.0,,169.36,17.7268,,17.7268,0.0,,,False,True,1,True
0xdfc886348b46dcdebb913fbf9c4a68da37d0eadc,SOL,SHORT,0.0,,169.36,245.98964,,245.98964,0.0,,,False,True,1,True
0xdfcfd2cff9a9680bec99337a2487a1f389c226c2,SOL,LONG,2.220446049250313e-16,,169.36,-4.0882000000000005,,-4.0882000000000005,0.0,,,False,False,2,True
0xdfd567782253713e97f265f84a3a052fe277d617,BTC,LONG,0.0,,108340.0,-2963.6523,,-2963.6523,0.0,,,True,False,1,True
0xdfdea862f75659d8d5ce9d598a2be194013d2bff,BTC,LONG,0.0,,108340.0,-1351.216,,-1351.216,0.0,,,False,False,2,True
0xdff09d94466654fbb06b97f6641f01f5089ff4b2,BTC,LONG,0.0,105750.0,108340.0,-2.001913,,-2.001913,0.0,,,True,False,5,False
0xdffeb085a2c170ec1fe8ed1392bf833c21824735,SOL,SHORT,0.0,,169.36,14.1237,,14.1237,0.0,,,False,True,1,True
0xdffef5d853e5e1dad3b909e37ba2dae94087c3cc,BTC,LONG,0.23412,,108340.0,-3813.8408,,-3813.8408,0.0,,,False,False,2,True
0xe00054912069b4e6eb4be6380fceb02c7866436c,SOL,LONG,22.82,172.56,169.36,-73.02399999999975,-1.8894662257912074,0.0,-73.02399999999975,,,False,False,1,False
0xe000738fa6b743ad667704c049e0281d86f939f2,BTC,LONG,0.0,111076.13043478262,108340.0,-5.861856,,-5.861856,0.0,,,True,False,6,False
0xe001863b2578cd5dac0c3825e6c6ce8b12933159,SOL,LONG,9.35,,169.36,0.0,,0.0,0.0,,,False,False,3,True
0xe0057a40a3f1f9f2a8618baa9bdcaf85979e6527,BTC,LONG,0.0,,108340.0,-13235.330289,,-13235.330289,0.0,,,True,False,2,True
0xe0057a40a3f1f9f2a8618baa9bdcaf85979e6527,SOL,LONG,0.0,,169.36,-12629.005908,,-12629.005908,0.0,,,True,False,1,True
0xe006b02ec9f5caa7c5cbcb3804e10bf4f45036c8,SOL,LONG,54.530000000000015,,169.36,-15048.408267000003,,-15048.408267000003,0.0,,,False,False,13,True
0xe01c5a763c6f992810d4d883e6666cabc80aff0c,BTC,LONG,0.0,,108340.0,-26661.80484,,-26661.80484,0.0,,,True,False,1,True
0xe01ff44ed40070b19cc967b4f062c1b633f29195,BTC,LONG,2.1771799999999986,108944.0,108340.0,-1315.0167199999992,-0.5575041535905483,0.0,-1315.0167199999992,,,False,False,24,False
0xe02a8b3231a15bd8862a6a13f17508f02f28b4d8,SOL,SHORT,0.0,,169.36,16.352,,16.352,0.0,,,False,True,1,True
0xe02cc3aff46f999f2a2332288dcdfab141d665f1,BTC,LONG,0.02812,,108340.0,0.0,,0.0,0.0,,,False,False,7,True
0xe02cc3aff46f999f2a2332288dcdfab141d665f1,SOL,LONG,8.14,,169.36,0.0,,0.0,0.0,,,False,False,4,True
0xe02e420ec55b4e03924d77c7b342c012541ba2d3,BTC,LONG,34.38355,,108340.0,0.0,,0.0,0.0,,,False,False,20,True
0xe02e7c2a69e6624abc84fc5319a1a6bc9a856a3b,BTC,LONG,0.01336,109239.0,108340.0,-12.01064,-0.8297950895329519,0.0,-12.01064,,,False,False,1,False
0xe048f22f50c14773d6b5282c9c36ccf54d6781b2,SOL,SHORT,0.0,,169.36,25.938,,25.938,0.0,,,False,True,1,True
0xe050b34158e5119a4468a60a2795c77551ccb46d,SOL,SHORT,0.0,,169.36,4.2903,,4.2903,0.0,,,False,True,1,True
0xe05172a2bf402690c0e09b158ffd6babbe83a37f,BTC,LONG,0.0,,108340.0,-45.084768,,-45.084768,0.0,,,False,False,1,True
0xe05172a2bf402690c0e09b158ffd6babbe83a37f,SOL,LONG,0.23,,169.36,-11.109385,,-11.109385,0.0,,,True,False,4,True
0xe056eebc2c7acfc782d47ebe18ad71735480f72a,BTC,LONG,0.0,,108340.0,-17383.47551,,-17383.47551,0.0,,,True,False,16,True
0xe056eebc2c7acfc782d47ebe18ad71735480f72a,SOL,LONG,0.0,,169.36,-31157.874525,,-31157.874525,0.0,,,True,False,19,True
0xe0575d5b54a1c908578e927ea8c34d6337275036,SOL,LONG,0.0,,169.36,-75.606797,,-75.606797,0.0,,,True,False,2,True
0xe05c7e0f526d74638069fa7db9840650419787ae,SOL,SHORT,0.0,,169.36,33.0746,,33.0746,0.0,,,False,True,1,True
0xe074b3eda11782d4999e4307b8e00da2e7fbb4ea,BTC,LONG,0.032010000000005735,,108340.0,-29576.848875000007,,-29576.848875000007,0.0,,,False,False,256,True
0xe077fab4ee73d5103d4f4a6780602b2f08f9734d,SOL,LONG,0.0,,169.36,-97.86634,,-97.86634,0.0,,,True,False,1,True
0xe07b68e1dbf5d9aeb7ec44b3e63e9790976076f6,BTC,LONG,0.0,,108340.0,-561.05764,,-561.05764,0.0,,,True,False,2,True
0xe0828bf7562bb12039cedd4aa910448bf1e990af,BTC,SHORT,0.0,104815.00000000001,108340.0,-72.980053,,-72.980053,0.0,,,True,False,4,False
0xe0872501fc01296f8ef56c197ed30128d33442c9,BTC,SHORT,0.0,,108340.0,207.13563,,207.13563,0.0,,,False,True,1,True
0xe08fca16886485119c9bcceb28e6d6c712c6e37b,BTC,SHORT,2.168404344971009e-19,,108340.0,-1.034320000000001,,-1.034320000000001,0.0,,,False,False,7,True
0xe0911a6ed4ad1272f2e3c5c08196f59640301b95,SOL,LONG,0.0,,169.36,-792.321708,,-792.321708,0.0,,,True,False,1,True
0xe091de93dd7f640c81790f401cac162c1bdf143e,BTC,SHORT,0.0,,108340.0,882.764556,,882.764556,0.0,,,False,True,1,True
0xe0a3a46c7b83bc095eed18a92c6b434c9f2b3b62,BTC,SHORT,0.00019,103049.99999999999,108340.0,2.16672,11.066268290814374,2.16672,0.0,,,False,True,2,False
0xe0a3a46c7b83bc095eed18a92c6b434c9f2b3b62,SOL,SHORT,28.82,,169.36,752.1147099999997,,752.1147099999997,0.0,,,True,True,16,True
0xe0a724a5cd701d11d5deff962d61ebaf57e65f48,SOL,SHORT,0.0,,169.36,52.2784,,52.2784,0.0,,,False,True,1,True
0xe0b0bf15896449bb7283b5bd8751485ce14d0955,BTC,SHORT,0.0,,108340.0,17.73646,,17.73646,0.0,,,False,True,1,True
0xe0b1fa19c87cfb17e8262d1a869ff694796d1bfc,SOL,LONG,0.0,,169.36,-140.093315,,-140.093315,0.0,,,True,False,1,True
0xe0b7169944321fadb6acc7d1aa97d7c28e66db9b,SOL,LONG,308.13,171.76,169.36,-739.511999999993,-1.417099669343397,0.0,-739.511999999993,,,False,False,1,False
0xe0beac8b7449772d85312c326b12b2a55a4a35cd,BTC,SHORT,0.0,,108340.0,4762.964232,,4762.964232,0.0,,,False,True,1,True
0xe0beac8b7449772d85312c326b12b2a55a4a35cd,SOL,LONG,154.13000000000005,,169.36,-10294.922668,,-10294.922668,0.0,,,False,False,9,True
0xe0c2f274c0fe54c8fdef23fad124088b43d5ff25,BTC,LONG,0.0,,108340.0,-8988.411654,,-8988.411654,0.0,,,True,False,2,True
0xe0c44a06f1161389a6fc6980c186a3589d164b7e,BTC,LONG,0.018269999999999998,,108340.0,-271.77588,,-271.77588,0.0,,,False,False,3,True
0xe0c9c7373c31d102c096b2908d7fb2763522bb28,SOL,SHORT,3.552713678800501e-15,,169.36,663.0843640000002,,663.0843640000002,0.0,,,False,False,10,True
0xe0d3b305750a9ed0423681893d550706c512325f,BTC,LONG,0.0,,108340.0,-382.55403000000007,,-382.55403000000007,0.0,,,True,False,4,True
0xe0d96f9333a499c564a6e3955c829691801dccd9,BTC,SHORT,2.168404344971009e-19,,108340.0,28.70026,,28.70026,0.0,,,False,False,3,True
0xe0d96f9333a499c564a6e3955c829691801dccd9,SOL,SHORT,0.0,,169.36,18.499424,,18.499424,0.0,,,False,False,2,True
0xe0df3aecdf2b646b98618f64227b8d849bb82a02,BTC,SHORT,0.03918000000000005,,108340.0,1046.245506,,1046.245506,0.0,,,False,False,7,True
0xe0e0207fb1c20e3b5dd048963585b4af8997ed4c,BTC,SHORT,0.0,,108340.0,422.01,,422.01,0.0,,,False,True,1,True
